时间,商品名称,库存变化,单笔销量
2026-08-20 18:02:16,YECHAN_DIY,初始库存: 5000,0
2026-08-22 11:14:21,YECHAN_DIY,5000 -> 4987,13
2026-08-22 21:37:57,YECHAN_DIY,4987 -> 4868,119
2026-08-22 22:47:12,YECHAN_DIY,4868 -> 4850,18
2026-08-22 22:57:54,YECHAN_DIY,4850 -> 4759,91
2026-08-22 22:59:51,YECHAN_DIY,4759 -> 4724,35
2026-08-22 23:00:11,YECHAN_DIY,4724 -> 4688,36
2026-08-22 23:02:30,YECHAN_DIY,4688 -> 4768,-80
